iter	QueryRMSE	PrecisionAt:top=5	MAP:top=5
1824	0.1713564598	0.1677777778	0.2054023148
1825	0.1713532237	0.1676666667	0.2053233025
1826	0.1713493997	0.1676666667	0.205304784
1827	0.1713487966	0.1677777778	0.2053714506
1828	0.1713473654	0.1677777778	0.2053714506
1829	0.1713434318	0.1677777778	0.2054949074
1830	0.1713374101	0.1677777778	0.2054655864
1831	0.171331883	0.1678888889	0.2054550926
1832	0.1713280513	0.1677777778	0.2051518519
1833	0.1713254036	0.1678888889	0.205425
1834	0.1713241713	0.1678888889	0.2054959877
1835	0.1713225608	0.168	0.2056348765
1836	0.1713183359	0.1681111111	0.2058904321
1837	0.1713155163	0.1681111111	0.2058904321
1838	0.1713125236	0.1681111111	0.2059251543
1839	0.1713101561	0.1681111111	0.2059560185
1840	0.1713078643	0.1682222222	0.206000463
1841	0.1713047316	0.1682222222	0.206000463
1842	0.1713024461	0.1682222222	0.2059541667
1843	0.1712993779	0.1685555556	0.2065356481
1844	0.1712970298	0.1684444444	0.206424537
1845	0.1712935631	0.1684444444	0.2066578704
1846	0.1712898822	0.1684444444	0.2066578704
1847	0.171288331	0.1684444444	0.2066578704
1848	0.1712861543	0.1685555556	0.2067578704
1849	0.1712821299	0.1685555556	0.2067282407
1850	0.1712775822	0.1686666667	0.2068171296
1851	0.1712734831	0.1686666667	0.2067032407
1852	0.1712706657	0.1687777778	0.2067421296
1853	0.1712684848	0.1687777778	0.2067421296
1854	0.1712659551	0.1686666667	0.2066699074
1855	0.1712614278	0.1686666667	0.2067032407
1856	0.1712571324	0.1686666667	0.2067773148
1857	0.1712538083	0.1685555556	0.2066699074
1858	0.1712519244	0.1685555556	0.2066587963
1859	0.1712494124	0.1685555556	0.2066587963
1860	0.1712463982	0.1686666667	0.2064513889
1861	0.1712444825	0.1686666667	0.2064560185
1862	0.1712398118	0.1686666667	0.2065027778
1863	0.171235482	0.1686666667	0.2064564815
1864	0.1712326032	0.1686666667	0.2064916667
1865	0.1712323566	0.1686666667	0.2064916667
1866	0.17122918	0.1685555556	0.206425
1867	0.171226831	0.1684444444	0.2063814815
1868	0.1712238219	0.1687777778	0.2065805556
1869	0.171221992	0.1688888889	0.2066842593
1870	0.1712193324	0.1688888889	0.2066842593
1871	0.171216169	0.1687777778	0.2065675926
1872	0.1712128103	0.1687777778	0.2065558642
1873	0.1712106362	0.169	0.2068262346
1874	0.1712083324	0.1691111111	0.2069040123
1875	0.1712044181	0.1687777778	0.2066743827
1876	0.1712005023	0.1687777778	0.2067929012
1877	0.1711980286	0.1686666667	0.2067651235
1878	0.1711958044	0.1685555556	0.2067151235
1879	0.1711926349	0.1687777778	0.2067669753
1880	0.1711897368	0.1687777778	0.2067885802
1881	0.171184971	0.1688888889	0.2071929012
1882	0.1711803734	0.1687777778	0.2071114198
1883	0.1711788172	0.1687777778	0.2072040123
1884	0.1711760099	0.1687777778	0.2071151235
1885	0.1711725854	0.1688888889	0.2072728395
1886	0.1711711576	0.1688888889	0.2072450617
1887	0.1711662307	0.1687777778	0.207158642
1888	0.1711630409	0.169	0.2073322531
1889	0.171160163	0.169	0.2073322531
1890	0.1711560239	0.169	0.2073651235
1891	0.1711556421	0.169	0.2073651235
1892	0.1711509776	0.169	0.2073033951
1893	0.1711477446	0.1691111111	0.2073052469
1894	0.1711458107	0.1691111111	0.2073330247
1895	0.1711421244	0.1692222222	0.2073858025
1896	0.1711388968	0.1691111111	0.2072746914
1897	0.1711355386	0.1691111111	0.2072746914
1898	0.1711318807	0.169	0.2069489198
1899	0.1711284905	0.169	0.2069334877
1900	0.1711272578	0.1688888889	0.2068260802
1901	0.1711249323	0.1688888889	0.2068492284
1902	0.1711219371	0.1688888889	0.2068492284
1903	0.1711189686	0.1688888889	0.2069237654
1904	0.1711157734	0.1688888889	0.2068851852
1905	0.171111294	0.1687777778	0.2068064815
1906	0.1711082731	0.1688888889	0.2069435185
1907	0.1711048544	0.1687777778	0.2068601852
1908	0.1711003653	0.1687777778	0.2068601852
1909	0.1710987661	0.1687777778	0.2068694444
1910	0.1710955594	0.1688888889	0.2069361111
1911	0.1710914915	0.1688888889	0.2067126543
1912	0.1710892966	0.1688888889	0.2067126543
1913	0.171085801	0.1688888889	0.2067404321
1914	0.1710823247	0.1687777778	0.2066219136
1915	0.1710780455	0.1688888889	0.2066944444
1916	0.171074799	0.1688888889	0.2066944444
1917	0.1710726324	0.169	0.2067919753
1918	0.1710694266	0.169	0.2067919753
1919	0.1710658717	0.1688888889	0.2067253086
1920	0.1710625283	0.1691111111	0.2070262346
1921	0.1710595796	0.1692222222	0.2071759259
1922	0.1710565468	0.1692222222	0.207187037
1923	0.1710535761	0.1692222222	0.2072148148
1924	0.1710512263	0.1691111111	0.2071222222
1925	0.1710468888	0.1691111111	0.2071222222
1926	0.1710431192	0.1691111111	0.2071407407
1927	0.1710416277	0.1692222222	0.2072240741
1928	0.1710377402	0.1692222222	0.207237963
1929	0.1710335513	0.1691111111	0.2070046296
1930	0.1710314907	0.1691111111	0.2070324074
1931	0.1710275517	0.169	0.2071373457
1932	0.1710254015	0.169	0.2071484568
1933	0.1710211302	0.1692222222	0.2073688272
1934	0.1710184386	0.1693333333	0.2074521605
1935	0.1710167355	0.1693333333	0.2075169753
1936	0.1710126175	0.1692222222	0.2074405864
1937	0.1710095963	0.1693333333	0.207107716
1938	0.1710062637	0.1693333333	0.2071544753
1939	0.1710041709	0.1693333333	0.2071192901
1940	0.1709983238	0.1693333333	0.2072044753
1941	0.1709945907	0.1694444444	0.2071365741
1942	0.170990578	0.1693333333	0.2070108025
1943	0.1709874905	0.1693333333	0.2067330247
1944	0.1709853502	0.1692222222	0.2068978395
1945	0.170981292	0.1692222222	0.2068978395
1946	0.1709794497	0.1692222222	0.2068669753
1947	0.1709749165	0.1692222222	0.2068669753
1948	0.1709702386	0.1692222222	0.2068533951
1949	0.1709660257	0.1692222222	0.2069348765
1950	0.1709631632	0.1692222222	0.2068904321
1951	0.1709609468	0.1692222222	0.2071200617
1952	0.1709576727	0.1693333333	0.2072182099
1953	0.17095575	0.1693333333	0.2071996914
1954	0.1709536171	0.1693333333	0.2068601852
1955	0.1709518182	0.1695555556	0.2069138889
1956	0.1709475244	0.1693333333	0.2070731481
1957	0.1709453692	0.1694444444	0.2071361111
1958	0.1709431445	0.1695555556	0.20725
1959	0.1709404548	0.1694444444	0.207525
1960	0.1709371734	0.1696666667	0.207737963
1961	0.1709358514	0.1696666667	0.207737963
1962	0.1709323163	0.1696666667	0.2077634259
1963	0.170930149	0.1696666667	0.2078328704
1964	0.1709270375	0.1695555556	0.207799537
1965	0.1709238217	0.1694444444	0.2076810185
1966	0.1709204325	0.1694444444	0.2077481481
1967	0.1709166343	0.1694444444	0.2074070988
1968	0.1709133911	0.1694444444	0.2074070988
1969	0.1709091254	0.1694444444	0.2073469136
1970	0.1709070851	0.1694444444	0.2073728395
1971	0.1709052535	0.1694444444	0.2073049383
1972	0.1709013724	0.1694444444	0.207332716
1973	0.1708977235	0.1695555556	0.2073438272
1974	0.1708954612	0.1695555556	0.2072820988
1975	0.1708928087	0.1695555556	0.207312963
1976	0.1708892819	0.1696666667	0.2074240741
1977	0.1708878242	0.1696666667	0.2073574074
1978	0.170883812	0.1696666667	0.2075407407
1979	0.1708800755	0.1696666667	0.2075407407
1980	0.1708772819	0.1695555556	0.2075580247
1981	0.1708741662	0.1694444444	0.2074746914
1982	0.1708714401	0.1694444444	0.2074746914
1983	0.1708670732	0.1694444444	0.2075348765
1984	0.1708631791	0.1694444444	0.2078108025
1985	0.1708604344	0.1694444444	0.2078108025
1986	0.1708565949	0.1694444444	0.207741358
1987	0.1708537045	0.1694444444	0.2077104938
1988	0.1708498382	0.1694444444	0.2077006173
1989	0.1708456564	0.1694444444	0.2076243827
1990	0.1708428226	0.1694444444	0.2076243827
1991	0.1708395091	0.1694444444	0.2076496914
1992	0.1708341655	0.1694444444	0.2076219136
1993	0.1708289084	0.1694444444	0.2076219136
1994	0.1708253809	0.1694444444	0.2075910494
1995	0.1708195636	0.1694444444	0.2076728395
1996	0.1708141847	0.1694444444	0.2076728395
1997	0.1708112745	0.1694444444	0.2076728395
1998	0.1708081051	0.1694444444	0.207367284
1999	0.1708024289	0.1694444444	0.207367284
