iter	Passed	Remaining
1385	6072605	2690172
1386	6076520	2685585
1387	6080310	2680943
1388	6084059	2676285
1389	6087847	2671645
1390	6091638	2667007
1391	6095363	2662342
1392	6099068	2657670
1393	6104603	2653794
1394	6110786	2650197
1395	6116336	2646323
1396	6121309	2642197
1397	6126498	2638163
1398	6131517	2634054
1399	6136427	2629897
1400	6141412	2625771
1401	6146420	2621654
1402	6151612	2617614
1403	6155940	2613205
1404	6160366	2608838
1405	6164925	2604527
1406	6168859	2599952
1407	6173593	2595715
1408	6178145	2591401
1409	6183025	2587223
1410	6187757	2582982
1411	6192420	2578713
1412	6196887	2574361
1413	6201605	2570113
1414	6206358	2565879
1415	6211043	2561616
1416	6216043	2557482
1417	6220889	2553284
1418	6225486	2548983
1419	6229889	2544602
1420	6234388	2540260
1421	6238798	2535883
1422	6243158	2531484
1423	6247630	2527131
1424	6252351	2522878
1425	6257479	2518789
1426	6262055	2514476
1427	6267147	2510370
1428	6272053	2506188
1429	6276695	2501899
1430	6281184	2497550
1431	6285937	2493304
1432	6291096	2489219
1433	6295705	2484915
1434	6300420	2480653
1435	6305101	2476377
1436	6309826	2472117
1437	6314546	2467854
1438	6319099	2463526
1439	6323839	2459270
1440	6328382	2454938
1441	6332851	2450576
1442	6337362	2446230
1443	6341840	2441872
1444	6346599	2437621
1445	6351326	2433357
1446	6355832	2429008
1447	6360302	2424645
1448	6364740	2420270
1449	6369543	2416033
1450	6374245	2411757
1451	6378991	2407498
1452	6383619	2403193
1453	6388600	2399020
1454	6393531	2394828
1455	6398377	2390602
1456	6403134	2386343
1457	6408867	2382446
1458	6413475	2378128
1459	6417753	2373689
1460	6421684	2369122
1461	6425753	2364606
1462	6429767	2360072
1463	6433477	2355426
1464	6437217	2350792
1465	6441293	2346282
1466	6445744	2341909
1467	6449246	2337192
1468	6452925	2332541
1469	6456874	2327988
1470	6461383	2323638
1471	6467186	2319751
1472	6472315	2315621
1473	6477124	2311375
1474	6482105	2307190
1475	6486974	2302963
1476	6492027	2298801
1477	6497230	2294691
1478	6502130	2290473
1479	6507148	2286295
1480	6511732	2281964
1481	6516348	2277644
1482	6520987	2273331
1483	6525789	2269074
1484	6530541	2264800
1485	6535217	2260499
1486	6539872	2256190
1487	6544504	2251872
1488	6549008	2247510
1489	6553761	2243233
1490	6558435	2238929
1491	6563266	2234677
1492	6568013	2230397
1493	6572619	2226067
1494	6577237	2221742
1495	6581894	2217429
1496	6586444	2213080
1497	6591239	2208813
1498	6596000	2204533
1499	6600655	2200218
1500	6605419	2195938
1501	6610125	2191639
1502	6614766	2187317
1503	6619485	2183021
1504	6624190	2178720
1505	6629037	2174465
1506	6633941	2170227
1507	6638786	2165970
1508	6643489	2161665
1509	6648177	2157355
1510	6653021	2153095
1511	6657814	2148818
1512	6662531	2144516
1513	6667405	2140263
1514	6672146	2135967
1515	6677090	2131735
1516	6682001	2127492
1517	6686971	2123267
1518	6691844	2119010
1519	6696500	2114684
1520	6701292	2110400
1521	6705990	2106086
1522	6710766	2101796
1523	6715486	2097488
1524	6720197	2093176
1525	6724841	2088843
1526	6729649	2084560
1527	6734464	2080279
1528	6739118	2075948
1529	6743763	2071613
1530	6748588	2067333
1531	6753460	2063067
1532	6758235	2058770
1533	6762857	2054427
1534	6767601	2050120
1535	6772434	2045839
1536	6777427	2041606
1537	6782412	2037369
1538	6787171	2033064
1539	6791294	2028568
1540	6795489	2024094
1541	6799513	2019570
1542	6803481	2015029
1543	6807556	2010521
1544	6812082	2006147
1545	6815918	2001569
1546	6819426	1996897
1547	6823623	1992427
1548	6827774	1987944
1549	6831451	1983324
1550	6835726	1978879
1551	6839536	1974299
1552	6842909	1969594
1553	6846172	1964860
1554	6849382	1960112
1555	6853022	1955489
1556	6856717	1950883
1557	6860145	1946203
1558	6863540	1941514
1559	6866934	1936827
1560	6870670	1932238
1561	6874825	1927767
1562	6878239	1923090
1563	6881692	1918425
1564	6884933	1913703
1565	6888160	1908979
1566	6891477	1904281
1567	6894686	1899556
1568	6897911	1894837
1569	6901158	1890126
1570	6904620	1885475
1571	6908363	1880903
1572	6911778	1876242
1573	6915149	1871571
1574	6918522	1866903
1575	6922091	1862288
1576	6925462	1857622
1577	6928713	1852925
1578	6932102	1848267
1579	6935560	1843630
1580	6939122	1839021
1581	6942971	1834489
1582	6947172	1830051
1583	6951242	1825578
1584	6954996	1821024
1585	6958168	1816318
1586	6961521	1811662
1587	6964967	1807031
1588	6968068	1802313
1589	6971447	1797668
1590	6974534	1792950
1591	6978188	1788379
1592	6981807	1783801
1593	6985142	1779151
1594	6988282	1774454
1595	6991621	1769808
1596	6995913	1765405
1597	7001161	1761243
1598	7005042	1756736
1599	7008867	1752216
1600	7012428	1747632
1601	7015779	1742996
1602	7019201	1738379
1603	7022644	1733770
1604	7026310	1729216
1605	7029579	1724566
1606	7032871	1719924
1607	7036471	1715358
1608	7040053	1710789
1609	7043323	1706146
1610	7046719	1701535
1611	7049932	1696882
1612	7053410	1692293
1613	7056956	1687723
1614	7060520	1683158
1615	7064273	1678639
1616	7067995	1674114
1617	7071587	1669559
1618	7075452	1665069
1619	7079262	1660567
1620	7083298	1656119
1621	7087369	1651680
1622	7091240	1647195
1623	7095065	1642699
1624	7098997	1638230
1625	7102834	1633739
1626	7106722	1629260
1627	7110813	1624829
1628	7114961	1620411
1629	7119596	1616104
1630	7123744	1611687
1631	7128111	1607319
1632	7132279	1602906
1633	7135966	1598386
1634	7139636	1593863
1635	7143255	1589330
1636	7146832	1584789
1637	7150356	1580237
1638	7153898	1575690
1639	7157428	1571142
1640	7160864	1566575
1641	7164153	1561977
1642	7167555	1557405
1643	7170899	1552822
1644	7174256	1548243
1645	7177589	1543661
1646	7181104	1539119
1647	7184373	1534526
1648	7187721	1529951
1649	7191079	1525380
1650	7194460	1520815
1651	7197862	1516256
1652	7201262	1511698
1653	7204645	1507138
1654	7208167	1502609
1655	7211640	1498070
1656	7215100	1493530
1657	7218511	1488981
1658	7221923	1484433
1659	7225393	1479899
1660	7228815	1475357
1661	7232276	1470824
1662	7235739	1466292
1663	7239211	1461763
1664	7242688	1457237
1665	7246074	1452694
1666	7249554	1448171
1667	7253012	1443645
1668	7256467	1439119
1669	7259866	1434584
1670	7263340	1430065
1671	7266753	1425535
1672	7270201	1421013
1673	7273674	1416498
1674	7277142	1411982
1675	7280625	1407471
1676	7284149	1402969
1677	7287663	1398467
1678	7291081	1393947
1679	7294553	1389438
1680	7297970	1384921
1681	7301516	1380429
1682	7304922	1375912
1683	7308382	1371406
1684	7311883	1366909
1685	7315353	1362408
1686	7318758	1357896
1687	7322267	1353404
1688	7325719	1348904
1689	7329026	1344377
1690	7332288	1339844
1691	7335518	1335307
1692	7338885	1330796
1693	7342321	1326298
1694	7345585	1321772
1695	7348874	1317251
1696	7352149	1312729
1697	7355458	1308214
1698	7358892	1303723
1699	7362384	1299244
1700	7365927	1294774
1701	7369346	1290285
1702	7373024	1285841
1703	7376616	1281384
1704	7380109	1276910
1705	7383761	1272465
1706	7387395	1268018
1707	7390957	1263559
1708	7394373	1259077
1709	7398032	1254637
1710	7401666	1250193
1711	7405528	1245789
1712	7409105	1241338
1713	7413073	1236953
1714	7416729	1232517
1715	7420577	1228114
1716	7424301	1223690
1717	7427998	1219263
1718	7431584	1214819
1719	7435690	1210461
1720	7439107	1205991
1721	7443029	1201604
1722	7446877	1197205
1723	7451011	1192853
1724	7454523	1188402
1725	7457810	1183916
1726	7461423	1179483
1727	7465045	1175053
1728	7468725	1170633
1729	7472535	1166233
1730	7476500	1161859
1731	7480471	1157486
1732	7484126	1153064
1733	7487913	1148664
1734	7491853	1144288
1735	7495678	1139895
1736	7499336	1135478
1737	7502969	1131057
1738	7506390	1126606
1739	7509788	1122152
1740	7513320	1117719
1741	7516711	1113267
1742	7520291	1108843
1743	7523743	1104402
1744	7527628	1100025
1745	7531332	1095623
1746	7535337	1091265
1747	7538937	1086849
1748	7542748	1082464
1749	7546202	1078028
1750	7549837	1073620
1751	7553334	1069193
1752	7557194	1064818
1753	7560775	1060405
1754	7564475	1056009
1755	7568026	1051593
1756	7571442	1047160
1757	7574825	1042723
1758	7578176	1038283
1759	7581607	1033855
1760	7584955	1029417
1761	7588304	1024980
1762	7591648	1020544
1763	7595095	1016123
1764	7598445	1011690
1765	7601804	1007260
1766	7605180	1002833
1767	7608565	998408
1768	7612042	993997
1769	7615408	989572
1770	7618768	985148
1771	7622159	980729
1772	7625526	976308
1773	7628854	971883
1774	7632190	967460
1775	7635548	963042
1776	7639036	958640
1777	7642391	954224
1778	7645759	949810
1779	7649177	945403
1780	7652547	940992
1781	7655857	936575
1782	7659214	932164
1783	7662580	927756
1784	7665944	923349
1785	7669302	918942
1786	7672735	914545
1787	7676047	910135
1788	7679488	905741
1789	7682908	901346
1790	7686246	896943
1791	7689576	892540
1792	7692974	888145
1793	7696392	883755
1794	7699743	879357
1795	7703142	874967
1796	7706603	870584
1797	7709955	866190
1798	7713336	861801
1799	7716753	857417
1800	7720152	853031
1801	7723590	848651
1802	7726968	844266
1803	7730415	839889
1804	7733726	835499
1805	7737156	831123
1806	7740549	826743
1807	7744017	822373
1808	7747379	817993
1809	7750728	813612
1810	7754051	809230
1811	7757398	804851
1812	7760731	800472
1813	7764126	796101
1814	7767458	791724
1815	7770869	787356
1816	7774299	782992
1817	7777617	778617
1818	7780970	774247
1819	7784442	769889
1820	7787886	765530
1821	7791254	761165
1822	7794720	756810
1823	7798054	752443
1824	7801698	748108
1825	7805377	743776
1826	7808788	739420
1827	7812300	735074
1828	7815690	730717
1829	7819058	726360
1830	7822410	722002
1831	7825763	717646
1832	7829054	713285
1833	7832421	708932
1834	7835745	704576
1835	7839155	700229
1836	7842592	695885
1837	7845981	691539
1838	7849467	687201
1839	7852801	682852
1840	7856188	678508
1841	7859585	674166
1842	7862966	669824
1843	7866466	665492
1844	7869900	661156
1845	7873226	656813
1846	7876630	652476
1847	7880007	648139
1848	7883410	643804
1849	7886769	639467
1850	7890276	635143
1851	7893673	630811
1852	7897058	626480
1853	7900845	622180
1854	7904408	617864
1855	7907842	613539
1856	7911210	609210
1857	7914609	604884
1858	7917995	600558
1859	7921511	596242
1860	7924903	591919
1861	7928291	587596
1862	7931655	583272
1863	7935056	578952
1864	7938434	574632
1865	7941795	570311
1866	7945229	565996
1867	7948668	561683
1868	7952020	557364
1869	7955400	553049
1870	7958816	548737
1871	7962199	544423
1872	7965686	540118
1873	7969091	535808
1874	7972471	531498
1875	7975829	527187
1876	7979188	522877
1877	7982609	518572
1878	7986018	514267
1879	7989500	509968
1880	7992903	505664
1881	7996282	501360
1882	7999656	497057
1883	8002999	492753
1884	8006374	488452
1885	8009776	484154
1886	8013117	479852
1887	8016463	475552
1888	8019848	471256
1889	8023207	466959
1890	8026607	462665
1891	8030000	458372
1892	8033411	454080
1893	8036788	449788
1894	8040289	445504
1895	8043726	441217
1896	8047118	436928
1897	8050481	432639
1898	8053890	428353
1899	8057239	424065
1900	8060619	419779
1901	8064066	415498
1902	8067479	411216
1903	8070842	406933
1904	8074356	402658
1905	8077737	398377
1906	8081110	394097
1907	8084506	389818
1908	8087887	385541
1909	8091260	381263
1910	8094738	376991
1911	8098112	372716
1912	8101495	368442
1913	8104841	364167
1914	8108285	359897
1915	8111684	355627
1916	8115024	351354
1917	8118480	347088
1918	8121830	342818
1919	8125320	338555
1920	8128733	334289
1921	8132114	330023
1922	8135453	325756
1923	8138841	321492
1924	8142243	317230
1925	8145739	312972
1926	8149169	308712
1927	8152510	304450
1928	8155920	300191
1929	8159288	295932
1930	8162660	291674
1931	8166091	287419
1932	8169443	283162
1933	8172834	278907
1934	8176382	274658
1935	8179771	270405
1936	8183207	266154
1937	8186676	261906
1938	8190107	257656
1939	8193461	253406
1940	8196955	249160
1941	8200343	244912
1942	8203670	240663
1943	8207134	236419
1944	8210524	232174
1945	8213875	227928
1946	8217268	223685
1947	8220635	219442
1948	8223952	215198
1949	8227303	210956
1950	8230723	206717
1951	8234079	202477
1952	8237471	198239
1953	8240874	194002
1954	8244291	189766
1955	8247710	185531
1956	8251112	181296
1957	8254507	177062
1958	8257885	172829
1959	8261308	168598
1960	8264673	164366
1961	8268099	160136
1962	8271601	155908
1963	8275098	151682
1964	8278513	147454
1965	8281900	143227
1966	8285292	139000
1967	8288746	134776
1968	8292109	130551
1969	8295493	126327
1970	8298901	122104
1971	8302292	117882
1972	8305701	113661
1973	8309108	109441
1974	8312497	105221
1975	8315910	101002
1976	8319295	96784
1977	8322922	92570
1978	8326312	88353
1979	8329721	84138
1980	8333131	79924
1981	8336581	75710
1982	8339957	71497
1983	8343303	67284
1984	8346776	63073
1985	8350167	58863
1986	8353489	54652
1987	8356862	50443
1988	8360212	46235
1989	8363565	42027
1990	8366896	37821
1991	8370222	33615
1992	8373705	29410
1993	8377563	25208
1994	8381636	21006
1995	8385328	16804
1996	8389148	12602
1997	8393013	8401
1998	8396904	4200
1999	8400840	0
