iter	RMSE	PrecisionAt:top=5	MAP:top=5
1830	0.1668505273	0.1945555556	0.2437729938
1831	0.1668432508	0.1946666667	0.2437248457
1832	0.1668381307	0.1946666667	0.2437192901
1833	0.1668318703	0.1946666667	0.2438100309
1834	0.1668241104	0.1946666667	0.2438447531
1835	0.1668159017	0.1946666667	0.2438132716
1836	0.1668081217	0.1946666667	0.2438391975
1837	0.1668027194	0.1948888889	0.2440243827
1838	0.1667972486	0.1948888889	0.244107716
1839	0.1667906246	0.1947777778	0.2443299383
1840	0.1667833002	0.1948888889	0.244470679
1841	0.1667786454	0.1948888889	0.2442074074
1842	0.1667712197	0.1951111111	0.244462037
1843	0.1667653732	0.1946666667	0.2443324074
1844	0.166761473	0.1948888889	0.244483642
1845	0.1667579368	0.1947777778	0.2444688272
1846	0.1667490447	0.1947777778	0.2445651235
1847	0.1667416193	0.1946666667	0.244420679
1848	0.1667374039	0.1946666667	0.2444743827
1849	0.1667348045	0.1946666667	0.2444743827
1850	0.1667318906	0.1946666667	0.2447632716
1851	0.166725479	0.195	0.2450401235
1852	0.1667211198	0.1951111111	0.2449697531
1853	0.1667154253	0.1951111111	0.2448854938
1854	0.1667091867	0.1952222222	0.2448919753
1855	0.1667015983	0.1954444444	0.2449851852
1856	0.1666939604	0.1956666667	0.2452320988
1857	0.1666831603	0.1957777778	0.2453432099
1858	0.1666784151	0.1956666667	0.2450358025
1859	0.1666729789	0.1957777778	0.2450216049
1860	0.1666668552	0.196	0.2451895062
1861	0.166665384	0.1961111111	0.2453376543
1862	0.1666569203	0.1962222222	0.2454487654
1863	0.1666509684	0.1962222222	0.245454321
1864	0.1666464619	0.1962222222	0.2455055556
1865	0.1666423023	0.1962222222	0.2455148148
1866	0.1666342571	0.1964444444	0.2456733025
1867	0.1666295434	0.1963333333	0.2455881173
1868	0.1666199976	0.1966666667	0.2457177469
1869	0.1666130942	0.1966666667	0.245753858
1870	0.1666080209	0.1968888889	0.2458399691
1871	0.1666034277	0.1968888889	0.2458399691
1872	0.1665950984	0.1967777778	0.2457717593
1873	0.1665859734	0.1966666667	0.2457779321
1874	0.1665800863	0.1967777778	0.2458723765
1875	0.1665744269	0.1966666667	0.2457908951
1876	0.1665684773	0.1967777778	0.2458853395
1877	0.1665641927	0.1967777778	0.2458983025
1878	0.1665582172	0.1967777778	0.2458760802
1879	0.1665489381	0.1968888889	0.2459205247
1880	0.1665420706	0.197	0.2460192901
1881	0.1665338329	0.197	0.2463751543
1882	0.1665292424	0.197	0.2465195988
1883	0.1665269143	0.197	0.2465751543
1884	0.1665199562	0.1967777778	0.2462387346
1885	0.1665146325	0.1965555556	0.2463979938
1886	0.1665078679	0.1965555556	0.2459304012
1887	0.1664989438	0.1965555556	0.2459436728
1888	0.1664895531	0.1967777778	0.2461186728
1889	0.1664842376	0.1966666667	0.2459487654
1890	0.166479354	0.1967777778	0.2461186728
1891	0.1664760301	0.1967777778	0.2459325617
1892	0.1664685444	0.1968888889	0.2459878086
1893	0.1664645633	0.1968888889	0.2459970679
1894	0.1664592345	0.1971111111	0.2462908951
1895	0.1664560627	0.1966666667	0.2460878086
1896	0.1664523843	0.1967777778	0.2462229938
1897	0.1664442478	0.1967777778	0.2461507716
1898	0.1664372116	0.1968888889	0.2464591049
1899	0.1664313883	0.1967777778	0.2464146605
1900	0.1664250658	0.1968888889	0.2463905864
1901	0.1664210119	0.1968888889	0.2464016975
1902	0.1664159312	0.1971111111	0.2464936728
1903	0.1664079037	0.1972222222	0.246678858
1904	0.1663994644	0.1972222222	0.2466066358
1905	0.1663933543	0.1971111111	0.2466325617
1906	0.1663876371	0.1972222222	0.2466844136
1907	0.166383582	0.1973333333	0.2468140432
1908	0.1663785455	0.1973333333	0.2468325617
1909	0.166374895	0.1975555556	0.2470733025
1910	0.1663685131	0.1975555556	0.2470868827
1911	0.166363807	0.1974444444	0.2470572531
1912	0.1663565234	0.1976666667	0.2473103395
1913	0.166350782	0.1978888889	0.2474770062
1914	0.1663433463	0.1977777778	0.2473516975
1915	0.166337711	0.1977777778	0.2473739198
1916	0.166332146	0.1977777778	0.2475294753
1917	0.1663258409	0.1976666667	0.2475183642
1918	0.1663206857	0.1974444444	0.2474387346
1919	0.1663150739	0.1974444444	0.2473779321
1920	0.1663055796	0.1974444444	0.2473557099
1921	0.1662984193	0.1974444444	0.2473094136
1922	0.1662934321	0.1974444444	0.2473279321
1923	0.1662867023	0.1974444444	0.2474137346
1924	0.166280966	0.1973333333	0.2474734568
1925	0.166273136	0.1973333333	0.2473546296
1926	0.1662651608	0.1974444444	0.2474503086
1927	0.1662548794	0.1973333333	0.2474280864
1928	0.1662476429	0.1972222222	0.2473614198
1929	0.1662462846	0.1972222222	0.2473614198
1930	0.1662385412	0.1973333333	0.2473787037
1931	0.16623502	0.1973333333	0.2474092593
1932	0.1662289692	0.1974444444	0.2479092593
1933	0.1662204099	0.197	0.2475388889
1934	0.1662158807	0.1972222222	0.2478407407
1935	0.1662077734	0.1972222222	0.2478314815
1936	0.1662025851	0.1975555556	0.2480623457
1937	0.1661908769	0.1976666667	0.2481179012
1938	0.1661847464	0.1977777778	0.2480975309
1939	0.1661800785	0.1975555556	0.2478442901
1940	0.1661747598	0.1977777778	0.2482354938
1941	0.1661678306	0.1978888889	0.2485493827
1942	0.1661613246	0.198	0.2484882716
1943	0.1661586304	0.198	0.2484567901
1944	0.166158557	0.198	0.2484567901
1945	0.1661520749	0.1977777778	0.2483609568
1946	0.1661446526	0.1977777778	0.2485280864
1947	0.1661389658	0.1978888889	0.2485768519
1948	0.1661307528	0.1977777778	0.2484558642
1949	0.1661239593	0.1981111111	0.2487780864
1950	0.1661171454	0.1978888889	0.2485929012
1951	0.1661119564	0.1977777778	0.2485021605
1952	0.1661062645	0.1977777778	0.2484535494
1953	0.1660976163	0.1981111111	0.2485780864
1954	0.1660913266	0.1981111111	0.2487054012
1955	0.1660873006	0.1982222222	0.2487498457
1956	0.1660785523	0.1981111111	0.2485432099
1957	0.1660734658	0.1982222222	0.2485987654
1958	0.1660647667	0.1983333333	0.2487098765
1959	0.1660605218	0.1983333333	0.2486867284
1960	0.1660543502	0.1983333333	0.2487881173
1961	0.1660474255	0.1982222222	0.2487353395
1962	0.1660421511	0.1982222222	0.2486847222
1963	0.1660368371	0.1982222222	0.2488421296
1964	0.1660304579	0.1982222222	0.249178858
1965	0.1660280927	0.1982222222	0.249178858
1966	0.1660236825	0.1982222222	0.249178858
1967	0.1660167692	0.1984444444	0.2493066358
1968	0.1660081931	0.1987777778	0.2492523148
1969	0.165996633	0.1986666667	0.2492134259
1970	0.1659891676	0.1985555556	0.2491513889
1971	0.1659818137	0.1988888889	0.2493794753
1972	0.165978461	0.1987777778	0.249370216
1973	0.1659727256	0.1992222222	0.249721142
1974	0.1659692024	0.199	0.2496049383
1975	0.1659631762	0.199	0.2495882716
1976	0.1659582092	0.1988888889	0.2495595679
1977	0.165953758	0.199	0.2496151235
1978	0.1659487632	0.199	0.2495410494
1979	0.1659438207	0.1991111111	0.2497447531
1980	0.1659398587	0.1991111111	0.249633642
1981	0.1659341466	0.1991111111	0.2497262346
1982	0.1659302588	0.199	0.2497419753
1983	0.1659257694	0.1988888889	0.2497271605
1984	0.1659201414	0.1987777778	0.249532716
1985	0.165915739	0.1987777778	0.249532716
1986	0.1659080543	0.1987777778	0.2495604938
1987	0.1659024517	0.1988888889	0.2495419753
1988	0.1658945678	0.1987777778	0.2496345679
1989	0.1658863801	0.1988888889	0.2495679012
1990	0.165880344	0.199	0.2495114198
1991	0.1658722835	0.199	0.2497222222
1992	0.1658680993	0.1991111111	0.2497972222
1993	0.1658654885	0.1992222222	0.2498671296
1994	0.1658590568	0.1991111111	0.2501060185
1995	0.1658548686	0.1991111111	0.2500782407
1996	0.1658480262	0.1991111111	0.2500134259
1997	0.1658428496	0.1991111111	0.2503976852
1998	0.1658346969	0.1991111111	0.2504001543
1999	0.165829323	0.1992222222	0.2503964506
