iter	Passed	Remaining
986	208573	2747
987	208793	2535
988	209004	2324
989	209253	2113
990	209469	1902
991	209695	1691
992	209966	1480
993	210182	1268
994	210416	1057
995	210663	846
996	210880	634
997	211107	423
998	211319	211
999	211529	0
